Iteration,Num_Features,Feature_Indices,Accuracy
14,36,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 40, 41, 42, 45, 46, 47, 48, 49]",72.6
14,36,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 41, 42, 45, 46, 47, 48, 49]",69.8
14,36,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 42, 45, 46, 47, 48, 49]",72.3
14,36,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 45, 46, 47, 48, 49]",70.6
14,36,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 46, 47, 48, 49]",71.7
14,36,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 47, 48, 49]",70.9
14,36,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 48, 49]",72.6
14,36,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 49]",72.6
14,36,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48]",72.2
15,35,"[2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",71.4
15,35,"[1, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",72.3
15,35,"[1, 2, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",71.4
15,35,"[1, 2, 3, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",71.7
15,35,"[1, 2, 3, 4, 8, 9, 10, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",73.4
15,35,"[1, 2, 3, 4, 5, 9, 10, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",70.4
15,35,"[1, 2, 3, 4, 5, 8, 10, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",71.4
15,35,"[1, 2, 3, 4, 5, 8, 9, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",71.7
15,35,"[1, 2, 3, 4, 5, 8, 9, 10, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",72.1
15,35,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",70.6
15,35,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",72.3
15,35,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",73.2
15,35,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",71.4
15,35,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",71.1
15,35,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",74.1
15,35,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 22, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",71.4
15,35,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 22, 24, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",70.7
15,35,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 22, 24, 26, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",72.2
15,35,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",70.8
15,35,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",71.9
15,35,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",72.1
15,35,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",71.3
15,35,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",69.5
15,35,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",72.1
15,35,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",70.1
15,35,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",72.9
15,35,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 39, 40, 41, 42, 45, 46, 47, 48, 49]",71.0
15,35,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 40, 41, 42, 45, 46, 47, 48, 49]",72.4
15,35,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 41, 42, 45, 46, 47, 48, 49]",71.5
15,35,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 42, 45, 46, 47, 48, 49]",73.1
15,35,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 45, 46, 47, 48, 49]",70.8
15,35,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 46, 47, 48, 49]",72.1
15,35,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 47, 48, 49]",71.8
15,35,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 48, 49]",72.9
15,35,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 49]",72.1
15,35,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48]",72.7
16,34,"[2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",73.1
16,34,"[1, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",72.9
16,34,"[1, 2, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",73.4
16,34,"[1, 2, 3, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",71.6
16,34,"[1, 2, 3, 4, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",72.3
16,34,"[1, 2, 3, 4, 5, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",72.3
16,34,"[1, 2, 3, 4, 5, 8, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",72.2
16,34,"[1, 2, 3, 4, 5, 8, 9, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",73.1
16,34,"[1, 2, 3, 4, 5, 8, 9, 10, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",73.4
16,34,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",72.7
16,34,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",73.0
16,34,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",73.0
16,34,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 19, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",71.7
16,34,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",71.1
16,34,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",72.2
16,34,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",70.6
16,34,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",73.1
16,34,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",72.1
16,34,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",72.3
16,34,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",71.8
16,34,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",72.0
16,34,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",70.4
16,34,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",74.0
16,34,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 35, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",71.4
16,34,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",72.7
16,34,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 39, 40, 41, 42, 45, 46, 47, 48, 49]",72.7
16,34,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 40, 41, 42, 45, 46, 47, 48, 49]",73.4
16,34,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 41, 42, 45, 46, 47, 48, 49]",71.8
16,34,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 42, 45, 46, 47, 48, 49]",73.4
16,34,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 45, 46, 47, 48, 49]",72.2
16,34,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 46, 47, 48, 49]",73.4
16,34,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 47, 48, 49]",72.0
16,34,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 48, 49]",73.0
16,34,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 49]",72.8
16,34,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48]",73.7
17,33,"[2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",73.5
17,33,"[1, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",72.7
17,33,"[1, 2, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",72.6
17,33,"[1, 2, 3, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",71.7
17,33,"[1, 2, 3, 4, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",71.4
17,33,"[1, 2, 3, 4, 5, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",72.5
17,33,"[1, 2, 3, 4, 5, 8, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",71.0
17,33,"[1, 2, 3, 4, 5, 8, 9, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",72.6
17,33,"[1, 2, 3, 4, 5, 8, 9, 10, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",73.0
17,33,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",72.0
17,33,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",72.5
17,33,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",73.5
17,33,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",71.6
17,33,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 24, 26, 28, 29, 30, 31, 33, 34, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",72.1
17,33,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 26, 28, 29, 30, 31, 33, 34, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",72.7
17,33,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 28, 29, 30, 31, 33, 34, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",71.8
17,33,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 29, 30, 31, 33, 34, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",72.5
17,33,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 30, 31, 33, 34, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",71.5
17,33,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 31, 33, 34, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",73.1
17,33,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 33, 34, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",71.8
17,33,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 34, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",73.2
17,33,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",71.3
17,33,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",71.6
17,33,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",72.2
17,33,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 37, 39, 40, 41, 42, 45, 46, 47, 48, 49]",72.4
17,33,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 37, 38, 40, 41, 42, 45, 46, 47, 48, 49]",73.1
17,33,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 37, 38, 39, 41, 42, 45, 46, 47, 48, 49]",72.5
17,33,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 37, 38, 39, 40, 42, 45, 46, 47, 48, 49]",73.2
17,33,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 37, 38, 39, 40, 41, 45, 46, 47, 48, 49]",71.6
17,33,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 37, 38, 39, 40, 41, 42, 46, 47, 48, 49]",72.9
17,33,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 37, 38, 39, 40, 41, 42, 45, 47, 48, 49]",73.9
17,33,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 37, 38, 39, 40, 41, 42, 45, 46, 48, 49]",73.5
17,33,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 49]",72.4
17,33,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48]",71.4
18,32,"[2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 37, 38, 39, 40, 41, 42, 45, 47, 48, 49]",75.1
18,32,"[1, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 37, 38, 39, 40, 41, 42, 45, 47, 48, 49]",72.7
18,32,"[1, 2, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 37, 38, 39, 40, 41, 42, 45, 47, 48, 49]",73.7
18,32,"[1, 2, 3, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 37, 38, 39, 40, 41, 42, 45, 47, 48, 49]",72.2
18,32,"[1, 2, 3, 4, 8, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 37, 38, 39, 40, 41, 42, 45, 47, 48, 49]",72.3
18,32,"[1, 2, 3, 4, 5, 9, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 37, 38, 39, 40, 41, 42, 45, 47, 48, 49]",72.5
18,32,"[1, 2, 3, 4, 5, 8, 10, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 37, 38, 39, 40, 41, 42, 45, 47, 48, 49]",71.1
18,32,"[1, 2, 3, 4, 5, 8, 9, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 37, 38, 39, 40, 41, 42, 45, 47, 48, 49]",73.0
18,32,"[1, 2, 3, 4, 5, 8, 9, 10, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 37, 38, 39, 40, 41, 42, 45, 47, 48, 49]",72.0
18,32,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 36, 37, 38, 39, 40, 41, 42, 45, 47, 48, 49]",70.6
